,title,company,rating,location,salary,summary
87,Data Scientist,ValueLink Technologies Pvt Ltd (Client),,"Bengaluru, Karnataka•Temporarily Remote","₹50,000 - ₹1,50,000 a month","To manipulate data and draw insights from large data sets • Coding knowledge and experience with several languages: Python, Go, Java, JavaScript, R, SQL etc.30+ days ago·More...View all ValueLink Technologies Pvt Ltd (Client) jobs - Bengaluru jobsSalary Search: Data Scientist salaries in Bengaluru, Karnataka"
88,Global Data & Analytics Manager,Unilever,4.2,"Mumbai, Maharashtra",,"They will have a solid knowledge of operations and the value chain in a consumer goods company, that is complemented by application of data management, data…30+ days ago·More...View all Unilever jobs - Mumbai jobsSalary Search: Global Data & Analytics Manager salaries in Mumbai, MaharashtraSee popular questions & answers about Unilever"
89,Data scientist,Money View,3.7,"Bengaluru, Karnataka",,"Excellent knowledge of SQL, Data Modelling (Clustering, Regression).Ability to identify key drivers of business and create KPIs for the same.29 days ago·More...View all Money View jobs - Bengaluru jobsSalary Search: Data scientist salaries in Bengaluru, KarnatakaSee popular questions & answers about Money View"
90,AI Applications Support Engineer,IBM,3.9,"Pune, Maharashtra+1 location",,"IBM provides you with the most comprehensive and consistent approach to development, security and operations across hybrid environments—with complete software…3 days ago·More...View all IBM jobs - Pune jobsSalary Search: AI Applications Support Engineer salaries in Pune, MaharashtraSee popular questions & answers about IBM"
91,"Data Scientist, Machine Learning Engineer",Orange Business Services,4.1,"Gurgaon, Haryana",,"Lead large scale data science projects.Processing, cleaning and verifying the integrity of data used for analysis.Data mining using state-of-the-art methods.17 days ago·More...View all Orange Business Services jobs - Gurgaon jobsSalary Search: Data Scientist, Machine Learning Engineer salaries in Gurgaon, HaryanaSee popular questions & answers about Orange Business Services"
92,Deep learning engineer,Monak,,"Chennai, Tamil Nadu","₹30,000 a month","A matching platform to connect architects and consumers.Expert problem-solving skills, computer programming skills, and strong mathematical skills would be…16 days ago·More...View all Monak jobs - Chennai jobsSalary Search: Deep learning engineer salaries in Chennai, Tamil Nadu"
93,Data Scientist,Innominds Software,3.9,"Hyderabad, Telangana",,"Experience with using data visualization tools.Hands-on Industry experience in predictive modeling, data science and analysis.30+ days ago·More...View all Innominds Software jobs - Hyderabad jobsSalary Search: Data Scientist salaries in Hyderabad, Telangana"
94,Data Analytics Advisor,Dell Technologies,4.0,"Hyderabad, Telangana",,"1-2 years of experience as an analyst in creating reports, interpret data, data analysis, data visualizations & data stories, draw insights, analyzing marketing…16 days ago·More...View all Dell Technologies jobs - Hyderabad jobsSee popular questions & answers about Dell Technologies"
95,Senior Engineer Data Scientist,Micron Technology,3.7,"Hyderabad, Telangana",,"Ability to extract data from different databases via SQL and other query languages and applying data cleansing, outlier identification, and missing data…30+ days ago·More...View all Micron Technology jobs - Hyderabad jobsSalary Search: Senior Engineer Data Scientist salaries in Hyderabad, Telangana"
96,Data Scientist 4,Oracle,3.8,"Bengaluru, Karnataka+2 locations",,"Apply data science concepts when assessing data sources and suggest patterns in data.Engage in frequent interactions with technical team/IT supporting business…21 days ago·More...View all Oracle jobs - Bengaluru jobsSalary Search: Data Scientist 4 salaries in Bengaluru, KarnatakaSee popular questions & answers about Oracle"
97,Data Science Intern,Terra Economics & Analytics Lab (TEAL),,"Bengaluru, Karnataka",,"Documenting workflows and constantly iterating to create better data infrastructure.Are patient and methodical with unstructured and messy data.17 days ago·More...View all Terra Economics & Analytics Lab (TEAL) jobs - Bengaluru jobsSalary Search: Data Science Intern salaries in Bengaluru, Karnataka"
98,Data Scientist - GoFood,GO-JEK,,"Bengaluru, Karnataka",,"Along with Product Managers, own the business outcomes/metrics driven by the data science model/algorithm.Familiarity with essential data science libraries,…28 days ago·More...View all GO-JEK jobs - Bengaluru jobsSalary Search: Data Scientist - GoFood salaries in Bengaluru, Karnataka"
99,Data Science Trainee,YS Software Pvt.Ltd,3.7,"Pune, Maharashtra•Temporarily Remote","₹10,000 - ₹15,000 a month","Total work: 1 year (Preferred).Temporarily due to COVID-19.13 days ago·More...View all YS Software Pvt.Ltd jobs - Pune jobsSalary Search: Data Science Trainee salaries in Pune, MaharashtraSee popular questions & answers about YS Software Pvt.Ltd"
100,Sr. Data Scientist,Microsoft,4.2,"Hyderabad, Telangana+1 location",,"Experience working as a data scientist or Analyst in HR, Finance, Legal or compliance departments.Investigate and respond with relevant data.30+ days ago·More...View all Microsoft jobs - Hyderabad jobsSalary Search: Sr. Data Scientist salaries in Hyderabad, TelanganaSee popular questions & answers about Microsoft"
101,Data Scientist,IDEO,,Uttar Pradesh,,"You’ll perform data analysis, create visualizations/simulations, and implement statistical/machine learning/optimization algorithms — learning new techniques…30+ days ago·More...View all IDEO jobs - Uttar Pradesh jobsSalary Search: Data Scientist salaries in Uttar Pradesh"
102,"Associate Manager Data Scientist - Noida, UP",UnitedHealth Group,3.6,"Noida, Uttar Pradesh",,"Sound knowledge of tabular data handling & manipulation.Develop data science algorithms & generate actionable insights as per business needs.8 days ago·More...View all UnitedHealth Group jobs - Noida jobsSalary Search: Associate Manager Data Scientist - Noida, UP salaries in Noida, Uttar PradeshSee popular questions & answers about UnitedHealth Group"
103,Data Scientist - IN3,Walmart Global Tech India,,"Bengaluru, Karnataka",,"As part of the Forecasting team @Walmart Labs, you’ll have the opportunity to work with some of the smartest engineers/architects/data scientist and will have…30+ days ago·More...View all Walmart Global Tech India jobs - Bengaluru jobsSalary Search: Data Scientist - IN3 salaries in Bengaluru, Karnataka"
104,Data Scientist,iGloble Solutions,,"Pune, Maharashtra",,"Experience in data analysis and methodologies.Collaborate with the team to analyze problems.Write functions/scripts to build datasets base.30+ days ago·More...View all iGloble Solutions jobs - Pune jobsSalary Search: Data Scientist salaries in Pune, Maharashtra"
105,Data Scientist,ITOrizon,,"Bengaluru, Karnataka",,"Develop custom data models and algorithms to apply to data sets.Assess the effectiveness and accuracy of new data sources and data gathering techniques.11 days ago·More...View all ITOrizon jobs - Bengaluru jobsSalary Search: Data Scientist salaries in Bengaluru, Karnataka"
106,AGM - Data Scientist - Big Data & Advanced Analytics,Vodafone Idea,4.0,"Mumbai, Maharashtra",,"Integration of multiple data sources (including model scoring, offers, customer feedback, real time decision making) into Big Data eco systems for successful…18 days ago·More...View all Vodafone Idea jobs - Mumbai jobsSalary Search: AGM - Data Scientist - Big Data & Advanced Analytics salaries in Mumbai, MaharashtraSee popular questions & answers about Vodafone Idea"
107,Data Scientist / Sr. Data Scientist,Bosch Group,4.1,"Bengaluru, Karnataka",,"Proven track record and experience with statistical modeling/data mining algorithms such as.Ensure that necessary data is captured; analytic needs are well…4 days ago·More...View all Bosch Group jobs - Bengaluru jobsSalary Search: Data Scientist / Sr. Data Scientist salaries in Bengaluru, KarnatakaSee popular questions & answers about Bosch Group"
108,Senior Data Scientist,Invogue creations,,"Mumbai, Maharashtra",,"Total work: 1 year (Preferred).11 days ago·More...View all Invogue creations jobs - Mumbai jobsSalary Search: Senior Data Scientist salaries in Mumbai, Maharashtra"
109,Data Science - Consultant,Infosys Limited,3.9,"Hyderabad, Telangana",,"Experience in data mining and statistical analysis Excellent pattern recognition and predictive modelling Experience in data visualization tools Problem solving…30+ days ago·More...View all Infosys Limited jobs - Hyderabad jobsSalary Search: Data Science - Consultant salaries in Hyderabad, TelanganaSee popular questions & answers about Infosys Limited"
110,Sr. Data Scientist,NielsenIQ,3.5,"Pune, Maharashtra",,"You’ve built a decent track record in research and data analytics.In this role, you’ll have the chance to roll up your sleeves and apply data science methods…2 days ago·More...View all NielsenIQ jobs - Pune jobsSalary Search: Sr. Data Scientist salaries in Pune, MaharashtraSee popular questions & answers about NielsenIQ"
111,Data Scientist,Diageo,4.0,"Bengaluru, Karnataka",,"Help to build data science solutions that are repeatable & scalable.Translate business problems into data science opportunities and provide diagnostic,…30+ days ago·More...View all Diageo jobs - Bengaluru jobsSalary Search: Data Scientist salaries in Bengaluru, Karnataka"
112,Senior Data Scientist,Coursera,,India,,"Strong applied statistics and data visualization skills.4+ years of experience using data to advise product, business, or services teams.18 days ago·More...View all Coursera jobs - India jobsSalary Search: Senior Data Scientist salaries in India"
113,PS Manager- Site Data Scientist,Procter & Gamble,4.1,"Bhopal, Madhya Pradesh",,"Understanding data architecture concepts, i.e., relational database structures, data warehouse, big data management, data queries, etc.14 days ago·More...View all Procter & Gamble jobs - Bhopal jobsSalary Search: PS Manager- Site Data Scientist salaries in Bhopal, Madhya PradeshSee popular questions & answers about Procter & Gamble"
114,Customer Data Scientist - APAC,h2o.ai,,Remote,,Proficient in Python or R for data science.Act as a subject matter expert in H2O platform and data science.Minimum 3 to 5 years of hands on experience solving…12 days ago·More...View all h2o.ai jobs - Remote jobsSalary Search: Customer Data Scientist - APAC salaries in Remote
115,Data Science Faculty,Capable Workforce Private Ltd.,,"Thane, Maharashtra•Remote","₹10,000 - ₹50,000 a week","Job Role - Part Time [Sat & Sun].Part-time hours: 6 per week.Job Types: Part-time, Contract.Total work: 1 year (Preferred).30 days ago·More...View all Capable Workforce Private Ltd. jobs - Thane jobsSalary Search: Data Science Faculty salaries in Thane, Maharashtra"
116,Data Scientist,Bridgetree Research Services Pvt. Ltd.,,"Bengaluru, Karnataka•Temporarily Remote",,"Ensure data quality and analytic accuracy before presenting to the stakeholders.Produce accurate data reporting and provide recommendations for improving…4 days ago·More...View all Bridgetree Research Services Pvt. Ltd. jobs - Bengaluru jobsSalary Search: Data Scientist salaries in Bengaluru, Karnataka"
117,Senior Data Scientist,Anblicks,4.5,"Vijayawada, Andhra Pradesh",,"Hands-on experience with any of the data science platforms such as RapidMiner, SAS and IBM.At least 2 years of experience in data science in rolling out…21 days ago·More...View all Anblicks jobs - Vijayawada jobsSalary Search: Senior Data Scientist salaries"
118,Data Scientist - (ML) (Commerce BU),Blue Yonder,,"Bengaluru, Karnataka",,"Provable experience guiding junior data scientists in official or unofficial setting.Independently, or alongside junior scientists, implement machine learning…17 days ago·More...View all Blue Yonder jobs - Bengaluru jobsSalary Search: Data Scientist - (ML) (Commerce BU) salaries in Bengaluru, KarnatakaSee popular questions & answers about Blue Yonder"
